year,city,state,population,female,age,hhincome,sanctuary
2015,"sheboygan, wi",wi,115239,1.4987943172454834,42,70000,NA
2015,"shreveport-bossier city, la",la,444104,1.5187506675720215,36,51700,NA
2015,"spartanburg, sc",sc,324316,1.5189129114151,37,56200,NA
2015,"spokane-spokane valley, wa",wa,545380,1.5009586811065674,38,55000,NA
2015,"springfield, il",il,211239,1.5181828737258911,39,67200,NA
2015,"springfield, ma",ma,629998,1.518356442451477,39,67000,NA
2015,"springfield, mo",mo,455512,1.5130945444107056,35,57000,NA
2015,"springfield, oh",oh,135740,1.5141013860702515,40,57300,NA
2015,"state college, pa",pa,160442,1.467248558998108,31,71150,NA
2015,"stockton-lodi, ca",ca,721929,1.501335620880127,33,60000,1
2015,"syracuse, ny",ny,657633,1.5116511583328247,38,66400,NA
2015,"tampa-st. petersburg-clearwater, fl",fl,2969251,1.5161314010620117,41,59600,NA
2015,"toledo, oh",oh,605182,1.508949637413025,37,60000,NA
2015,"topeka, ks",ks,233580,1.5079231262207031,38,61900,NA
2015,"trenton, nj",nj,368352,1.505443811416626,38,89600,NA
2015,"tucson, az",az,1009737,1.5096317529678345,38,55000,NA
2015,"tuscaloosa, al",al,240530,1.5237133502960205,32,56000,NA
2015,"tyler, tx",tx,222447,1.5188336372375488,35,57000,NA
2015,"urban honolulu, hi",hi,991339,1.4907293319702148,36,99700,NA
2015,"utica-rome, ny",ny,293888,1.5010000467300415,41,61900,NA
2015,"vallejo-fairfield, ca",ca,433708,1.505162239074707,37,76700,1
2015,"virginia beach-norfolk-newport news, va-nc",va,1719838,1.5059064626693726,35,69300,NA
2015,"visalia-porterville, ca",ca,457803,1.4978362321853638,30,49000,1
2015,"waco, tx",tx,262754,1.5146925449371338,32,53700,NA
2015,"washington-arlington-alexandria, dc-va-md-wv",dc,6082465,1.5113579034805298,36,106000,1
2015,"wausau, wi",wi,135289,1.4932215213775635,40,65000,NA
2015,"wenatchee, wa",wa,115682,1.4999353885650635,39,60300,NA
2015,"wichita, ks",ks,643257,1.5063824653625488,35,60000,NA
2015,"wichita falls, tx",tx,150149,1.4700242280960083,34,55900,NA
2015,"wilmington, nc",nc,276895,1.520393967628479,38,60000,NA
2015,"winston-salem, nc",nc,656352,1.520364761352539,39,54600,NA
2015,"worcester, ma-ct",ma,934848,1.5026178359985352,39,80000,1
2015,"yakima, wa",wa,248065,1.497422218322754,32,48600,NA
2015,"york-hanover, pa",pa,441800,1.5046677589416504,40,70900,NA
2015,"youngstown-warren-boardman, oh-pa",oh,548873,1.5079578161239624,43,52800,1
2015,"yuba city, ca",ca,169471,1.4891586303710938,34,57200,1
2015,"yuma, az",az,205456,1.4862086772918701,34,45000,NA
2016,"akron, oh",oh,703690,1.5100690126419067,40,63000,NA
2016,"albany-schenectady-troy, ny",ny,879790,1.5066380500793457,39,80000,NA
2016,"albuquerque, nm",nm,909833,1.5077840089797974,37,59400,NA
2016,"allentown-bethlehem-easton, pa-nj",pa,833144,1.5056540966033936,40,74000,NA
2016,"amarillo, tx",tx,263327,1.498786449432373,34,61000,NA
2016,"anchorage, ak",ak,401373,1.4805173873901367,33,90600,NA
2016,"ann arbor, mi",mi,366488,1.510329008102417,33,81000,NA
2016,"anniston-oxford-jacksonville, al",al,115018,1.5133823156356812,39,52000,NA
2016,"asheville, nc",nc,450459,1.514879822731018,44,57600,NA
2016,"atlanta-sandy springs-roswell, ga",ga,5790280,1.5161617994308472,35,72000,NA
2016,"atlantic city-hammonton, nj",nj,267813,1.5190787315368652,39,72500,NA
2016,"auburn-opelika, al",al,159297,1.49656343460083,31,56000,NA
2016,"augusta-richmond county, ga-sc",ga,594894,1.509925127029419,37,57000,NA
2016,"austin-round rock, tx",tx,2062211,1.49918532371521,34,81400,0
2016,"bakersfield, ca",ca,882361,1.4858225584030151,30,52700,1
2016,"baltimore-columbia-towson, md",md,2794294,1.519805908203125,37,92000,0
2016,"bangor, me",me,151282,1.5029611587524414,41,61000,NA
2016,"barnstable town, ma",ma,213446,1.5208590030670166,51,85000,NA
2016,"baton rouge, la",la,833663,1.5070914030075073,35,65000,NA
2016,"beaumont-port arthur, tx",tx,411263,1.493025302886963,36,60000,NA
2016,"bellingham, wa",wa,216569,1.498767614364624,36,73000,NA
2016,"bend-redmond, or",or,180649,1.5045819282531738,41,69000,NA
2016,"binghamton, ny",ny,243167,1.5027321577072144,39,60500,NA
2016,"birmingham-hoover, al",al,1147616,1.5169556140899658,38,65000,NA
2016,"bismarck, nd",nd,131621,1.4980441331863403,37,80000,NA
2016,"blacksburg-christiansburg-radford, va",va,182412,1.505292296409607,32,57000,NA
2016,"bloomington, il",il,189273,1.5087285041809082,33,72200,NA
2016,"bloomington, in",in,166649,1.4915183782577515,28,54680,NA
2016,"boise city, id",id,691605,1.502591848373413,35,66200,NA
2016,"boston-cambridge-newton, ma-nh",ma,4811098,1.5118236541748047,38,101200,1
2016,"bremerton-silverdale, wa",wa,263283,1.4955002069473267,37,77000,NA
2016,"bridgeport-stamford-norwalk, ct",ct,944802,1.5107449293136597,40,108000,1
2016,"brownsville-harlingen, tx",tx,422137,1.5135862827301025,31,42000,NA
2016,"buffalo-cheektowaga-niagara falls, ny",ny,1130013,1.5124843120574951,40,69100,NA
2016,"burlington, nc",nc,160392,1.5176516771316528,40,53000,NA
2016,"burlington-south burlington, vt",vt,217435,1.5082603693008423,38,80000,NA
2016,"canton-massillon, oh",oh,401069,1.5117014646530151,41,60000,NA
2016,"cape coral-fort myers, fl",fl,722386,1.5076154470443726,47,60700,NA
2016,"champaign-urbana, il",il,239833,1.4975895881652832,29,60800,NA
2016,"charleston, wv",wv,217792,1.511655330657959,43,54400,NA
2016,"charleston-north charleston, sc",sc,761482,1.5123738050460815,36,68000,NA
2016,"charlotte-concord-gastonia, nc-sc",nc,2474478,1.5140972137451172,37,67000,NA
2016,"chattanooga, tn-ga",tn,551922,1.5068453550338745,38,59101,NA
2016,"chicago-naperville-elgin, il-in-wi",il,9540144,1.5096372365951538,37,79500,1
2016,"chico, ca",ca,226529,1.506028413772583,36,57000,1
2016,"cincinnati, oh-ky-in",oh,2168233,1.507070779800415,37,74000,NA
2016,"clarksville, tn-ky",tn,280702,1.494697093963623,31,56400,NA
2016,"cleveland-elyria, oh",oh,2061527,1.516379714012146,40,65000,NA
2016,"coeur d'alene, id",id,153103,1.5058538913726807,39,60000,NA
2016,"college station-bryan, tx",tx,254825,1.4882498979568481,25,54000,NA
2016,"colorado springs, co",co,712723,1.492180347442627,34,73400,NA
2016,"columbia, mo",mo,176667,1.5093270540237427,30,62400,NA
2016,"columbia, sc",sc,817337,1.511047124862671,36,60000,NA
2016,"columbus, oh",oh,2051957,1.5076904296875,35,69000,NA
2016,"corpus christi, tx",tx,454299,1.4985458850860596,35,63600,NA
2016,"dallas-fort worth-arlington, tx",tx,7262951,1.5073444843292236,34,72000,NA
2016,"daphne-fairhope-foley, al",al,207712,1.5166707038879395,42,73000,NA
2016,"dayton, oh",oh,801765,1.5140758752822876,39,60500,NA
2016,"decatur, al",al,152203,1.5047203302383423,40,51400,NA
2016,"decatur, il",il,106430,1.5130858421325684,41,58700,NA
2016,"deltona-daytona beach-ormond beach, fl",fl,636098,1.5115878582000732,47,54000,NA
2016,"denver-aurora-lakewood, co",co,2857549,1.4977422952651978,36,84500,NA
2016,"des moines-west des moines, ia",ia,634659,1.504035472869873,36,79000,NA
2016,"detroit-warren-dearborn, mi",mi,4316198,1.512459635734558,39,69700,NA
2016,"dover, de",de,174528,1.520082950592041,37,66800,NA
2016,"east stroudsburg, pa",pa,166421,1.4985451698303223,40,70200,NA
2016,"eau claire, wi",wi,166467,1.494690179824829,35,66000,NA
2016,"el centro, ca",ca,180268,1.4863225221633911,31,58200,1
2016,"elkhart-goshen, in",in,203652,1.509050726890564,36,65200,NA
2016,"el paso, tx",tx,842260,1.5057846307754517,32,48500,NA
2016,"erie, pa",pa,276289,1.5106496810913086,38,56000,1
2016,"eugene, or",or,369061,1.503884196281433,39,54501,NA
2016,"fayetteville, nc",nc,386273,1.5066176652908325,31,49400,NA
2016,"fayetteville-springdale-rogers, ar-mo",ar,526522,1.5007903575897217,33,61500,NA
2016,"flagstaff, az",az,140515,1.4958223104476929,30,60000,NA
2016,"flint, mi",mi,408901,1.5077325105667114,34,25000,NA
2016,"florence, sc",sc,205859,1.5354206562042236,39,53000,NA
2016,"fort collins, co",co,338926,1.4967834949493408,35,75000,NA
2016,"fort wayne, in",in,431125,1.5093636512756348,35,63000,NA
2016,"fresno, ca",ca,977956,1.5003080368041992,31,54600,1
2016,"gadsden, al",al,102849,1.512548565864563,40,50900,NA
2016,"gainesville, fl",fl,281885,1.5163716077804565,31,51500,NA
2016,"gainesville, ga",ga,196523,1.4971981048583984,36,62020,NA
2016,"glens falls, ny",ny,126195,1.4964731931686401,45,60700,NA
2016,"goldsboro, nc",nc,124448,1.507835865020752,37,49400,NA
2016,"grand junction, co",co,149838,1.5052012205123901,37,57200,NA
2016,"grand rapids-wyoming, mi",mi,1050591,1.5051182508468628,34,72000,NA
2016,"greensboro-high point, nc",nc,759546,1.5203577280044556,39,53560,NA
2016,"greenville, nc",nc,177232,1.527374505996704,32,52500,NA
2016,"greenville-anderson-mauldin, sc",sc,884320,1.5131255388259888,38,59000,NA
2016,"gulfport-biloxi-pascagoula, ms",ms,390780,1.510870337486267,36,55200,NA
2016,"hanford-corcoran, ca",ca,149509,1.44729483127594,32,59600,1
2016,"harrisburg-carlisle, pa",pa,567640,1.5084470510482788,40,73600,NA
2016,"harrisonburg, va",va,133024,1.5083918571472168,33,60000,NA
2016,"hartford-west hartford-east hartford, ct",ct,1208416,1.5114699602127075,40,87900,1
2016,"hickory-lenoir-morganton, nc",nc,364818,1.5018749237060547,42,49500,NA
2016,"hilton head island-bluffton-beaufort, sc",sc,211246,1.5117202997207642,44,66500,NA
2016,"homosassa springs, fl",fl,142850,1.5146898031234741,55,45000,NA
2016,"houma-thibodaux, la",la,211479,1.5058622360229492,36,56200,NA
2016,"houston-the woodlands-sugar land, tx",tx,6812260,1.5035351514816284,34,70000,NA
2016,"huntsville, al",al,449662,1.5018986463546753,38,68500,NA
2016,"indianapolis-carmel-anderson, in",in,2005404,1.5140551328659058,36,68500,NA
2016,"iowa city, ia",ia,168995,1.5180422067642212,29,65000,NA
2016,"ithaca, ny",ny,102938,1.4995871782302856,30,63000,NA
2016,"jackson, mi",mi,158321,1.4804348945617676,40,57000,NA
2016,"jackson, ms",ms,581230,1.519075870513916,36,57400,NA
2016,"jackson, tn",tn,129115,1.5218639373779297,37,45800,NA
2016,"jacksonville, fl",fl,1476120,1.5123285055160522,37,65400,NA
2016,"janesville-beloit, wi",wi,161394,1.505484700202942,38,64720,NA
2016,"jefferson city, mo",mo,151360,1.4850537776947021,38,64300,NA
2016,"johnstown, pa",pa,134416,1.5033332109451294,44,52400,NA
2016,"joplin, mo",mo,177401,1.503907561302185,37,60001,NA
2016,"kalamazoo-portage, mi",mi,336581,1.5071921348571777,37,62900,NA
2016,"kankakee, il",il,111074,1.507202386856079,37,60000,NA
2016,"kansas city, mo-ks",mo,2106882,1.5062568187713623,37,74000,1
2016,"knoxville, tn",tn,867386,1.5067508220672607,40,58010,NA
2016,"la crosse-onalaska, wi-mn",wi,136427,1.524700403213501,35,75000,NA
2016,"lafayette, la",la,490941,1.5136991739273071,35,51390,NA
2016,"lafayette-west lafayette, in",in,219120,1.4833027124404907,27,66000,NA
2016,"lake havasu city-kingman, az",az,205521,1.497666597366333,50,49400,NA
2016,"lakeland-winter haven, fl",fl,666236,1.5076583623886108,39,53600,NA
2016,"lancaster, pa",pa,538069,1.5111141204833984,37,69030,NA
2016,"lansing-east lansing, mi",mi,476721,1.5141639709472656,35,63800,NA
2016,"laredo, tx",tx,272520,1.5152009725570679,28,39200,NA
2016,"las cruces, nm",nm,214748,1.5109362602233887,33,41000,NA
2016,"las vegas-henderson-paradise, nv",nv,2140547,1.499403715133667,36,65000,NA
2016,"lawrence, ks",ks,119858,1.5023459196090698,30,66000,NA
2016,"lebanon, pa",pa,138475,1.5117446184158325,40,67000,NA
2016,"lewiston-auburn, me",me,107404,1.516432523727417,41,55100,NA
2016,,,NA,1.5098960399627686,33,61100,NA
2016,"lima, oh",oh,103561,1.4940564632415771,38,56200,NA
2016,"lincoln, ne",ne,327550,1.5000553131103516,33,70500,NA
2016,"little rock-north little rock-conway, ar",ar,734333,1.5107887983322144,36,60000,NA
2016,"los angeles-long beach-anaheim, ca",ca,13291247,1.5061355829238892,36,75000,1
2016,"louisville/jefferson county, ky-in",ky,1285181,1.5108286142349243,38,65400,NA
2016,"lubbock, tx",tx,313816,1.506184458732605,30,52250,NA
2016,"lynchburg, va",va,260583,1.5230858325958252,39,60100,NA
2016,"madera, ca",ca,154160,1.5150104761123657,33,59000,1
2016,"manchester-nashua, nh",nh,411150,1.4921808242797852,40,87000,NA
2016,"mansfield, oh",oh,121280,1.4871262311935425,40,53000,NA
2016,"mcallen-edinburg-mission, tx",tx,850798,1.5093426704406738,28,42000,NA
2016,"medford, or",or,214353,1.5014209747314453,42,57600,NA
2016,"memphis, tn-ms-ar",tn,1345143,1.5170705318450928,35,58300,NA
2016,"merced, ca",ca,267971,1.4941561222076416,30,53000,1
2016,"miami-fort lauderdale-west palm beach, fl",fl,6086935,1.5136961936950684,40,60000,NA
2016,"michigan city-la porte, in",in,110254,1.4759774208068848,40,56000,NA
2016,"midland, tx",tx,169500,1.4944796562194824,32,74100,NA
2016,"milwaukee-waukesha-west allis, wi",wi,1576331,1.5112464427947998,37,72200,1
2016,"minneapolis-st. paul-bloomington, mn-wi",mn,3554690,1.5043264627456665,36,86010,1
2016,"mobile, al",al,415499,1.524299144744873,36,57000,NA
2016,"modesto, ca",ca,539542,1.506589412689209,33,62180,1
2016,"monroe, la",la,179453,1.5184379816055298,35,42600,NA
2016,"monroe, mi",mi,149227,1.5063567161560059,42,73750,NA
2016,"montgomery, al",al,373830,1.5172805786132812,37,55200,NA
2016,"morgantown, wv",wv,139495,1.4811965227127075,33,60000,NA
2016,"muncie, in",in,115676,1.5107884407043457,35,52000,NA
2016,"muskegon, mi",mi,173242,1.5021432638168335,39,51500,NA
2016,"myrtle beach-conway-north myrtle beach, sc-nc",sc,447414,1.5169633626937866,46,54900,NA
2016,"napa, ca",ca,141185,1.4997791051864624,41,97000,1
2016,"naples-immokalee-marco island, fl",fl,365345,1.5098490715026855,49,65000,NA
2016,"nashville-davidson--murfreesboro--franklin, tn",tn,1866873,1.514204978942871,36,70000,NA
2016,"new haven-milford, ct",ct,857991,1.5146878957748413,39,80500,1
2016,"new orleans-metairie, la",la,1267894,1.5149834156036377,37,61000,NA
2016,"new york-newark-jersey city, ny-nj-pa",ny,20016916,1.5143948793411255,37,86000,1
2016,"niles-benton harbor, mi",mi,154473,1.51052725315094,41,55500,NA
2016,"north port-sarasota-bradenton, fl",fl,788429,1.5183825492858887,51,64800,NA
2016,"norwich-new london, ct",ct,268612,1.4998711347579956,41,85000,1
2016,"ocala, fl",fl,347767,1.5134646892547607,48,45400,NA
2016,"ocean city, nj",nj,93679,1.5015150308609009,48,74500,NA
2016,"odessa, tx",tx,157805,1.4891760349273682,30,69300,NA
2016,"ogden-clearfield, ut",ut,652672,1.495617151260376,31,80800,NA
2016,"oklahoma city, ok",ok,1374153,1.5058003664016724,34,62000,NA
2016,"olympia-tumwater, wa",wa,273721,1.5062955617904663,38,78000,NA
2016,"omaha-council bluffs, ne-ia",ne,923386,1.5056179761886597,35,73000,1
2016,"orlando-kissimmee-sanford, fl",fl,2452986,1.5096949338912964,36,60000,NA
2016,"oshkosh-neenah, wi",wi,169637,1.4913884401321411,38,67600,NA
2016,"owensboro, ky",ky,118122,1.5107487440109253,38,60000,NA
2016,"oxnard-thousand oaks-ventura, ca",ca,848921,1.5076993703842163,37,91000,1
2016,"palm bay-melbourne-titusville, fl",fl,577338,1.5131316184997559,46,59700,NA
2016,"parkersburg-vienna, wv",wv,91466,1.512966513633728,43,54600,NA
2016,"pensacola-ferry pass-brent, fl",fl,481429,1.4991673231124878,38,61400,NA
2016,"philadelphia-camden-wilmington, pa-nj-de-md",pa,6067691,1.513923168182373,38,80611,1
2016,"phoenix-mesa-scottsdale, az",az,4675966,1.5021986961364746,36,67000,0
2016,"pittsburgh, pa",pa,2340576,1.511508822441101,42,70000,1
2016,"pittsfield, ma",ma,127106,1.5214661359786987,46,67400,NA
2016,"portland-south portland, me",me,528941,1.5159218311309814,42,77700,NA
2016,"portland-vancouver-hillsboro, or-wa",or,2427459,1.5032490491867065,37,79000,1
2016,"port st. lucie, fl",fl,464263,1.5090489387512207,47,55000,NA
2016,"prescott, az",az,224591,1.506713628768921,52,59000,NA
2016,"providence-warwick, ri-ma",ri,1614911,1.5137490034103394,40,78400,1
2016,"provo-orem, ut",ut,601067,1.4930095672607422,24,78800,NA
2016,"pueblo, co",co,164877,1.5006093978881836,38,53600,NA
2016,"punta gorda, fl",fl,177722,1.5007647275924683,57,51600,NA
2016,"racine, wi",wi,194913,1.5097156763076782,38,69750,NA
2016,"raleigh, nc",nc,1303845,1.5155121088027954,36,79000,NA
2016,"reading, pa",pa,415748,1.5078376531600952,39,69500,1
2016,"redding, ca",ca,178581,1.5063248872756958,42,51900,1
2016,"reno, nv",nv,454134,1.4966145753860474,37,68000,NA
2016,"richmond, va",va,1281314,1.5127131938934326,38,76000,1
2016,"riverside-san bernardino-ontario, ca",ca,4516744,1.5018357038497925,34,66700,1
2016,"roanoke, va",va,312828,1.5125809907913208,42,60000,NA
2016,"rochester, ny",ny,1073713,1.5098997354507446,39,68900,NA
2016,"rockford, il",il,339648,1.50614595413208,39,57700,NA
2016,"rocky mount, nc",nc,147245,1.5077588558197021,40,50000,NA
2016,"sacramento--roseville--arden-arcade, ca",ca,2292410,1.5100659132003784,37,75400,1
2016,"saginaw, mi",mi,192525,1.5118802785873413,39,52000,NA
2016,"st. george, ut",ut,159337,1.4957436323165894,35,66000,NA
2016,"st. joseph, mo-ks",mo,126736,1.4743566513061523,39,57000,NA
2016,"st. louis, mo-il",mo,2805437,1.5128902196884155,38,72000,NA
2016,"salinas, ca",ca,434767,1.4897022247314453,34,71300,1
2016,"salisbury, md-de",md,398682,1.512292742729187,44,68000,NA
2016,"salt lake city, ut",ut,1185219,1.498218059539795,32,76900,NA
2016,"san angelo, tx",tx,119187,1.5070140361785889,33,57000,NA
2016,"san antonio-new braunfels, tx",tx,2428326,1.5040316581726074,34,63000,NA
2016,"san diego-carlsbad, ca",ca,3310280,1.4962869882583618,35,80300,1
2016,"san francisco-oakland-hayward, ca",ca,4689132,1.5028254985809326,38,110850,1
2016,"san jose-sunnyvale-santa clara, ca",ca,1988816,1.4939196109771729,37,124400,1
2016,"san luis obispo-paso robles-arroyo grande, ca",ca,281958,1.493639349937439,38,76650,1
2016,"santa cruz-watsonville, ca",ca,274702,1.5013923645019531,36,89600,1
2016,"santa fe, nm",nm,148888,1.5167486667633057,45,65000,NA
2016,"santa maria-santa barbara, ca",ca,444675,1.4989938735961914,33,77000,1
2016,"santa rosa, ca",ca,503249,1.50689697265625,41,87000,1
2016,"scranton--wilkes-barre--hazleton, pa",pa,555633,1.5147690773010254,41,61200,NA
2016,"seattle-tacoma-bellevue, wa",wa,3814369,1.5001801252365112,37,90600,1
2016,"sebastian-vero beach, fl",fl,151248,1.521215558052063,52,52000,NA
2016,"sheboygan, wi",wi,115099,1.4964648485183716,40,70000,NA
2016,"shreveport-bossier city, la",la,441793,1.5139939785003662,36,47000,NA
2016,"spartanburg, sc",sc,328459,1.512412428855896,37,54550,NA
2016,"spokane-spokane valley, wa",wa,554398,1.50611412525177,38,60700,NA
2016,"springfield, il",il,210403,1.5191376209259033,39,67000,NA
2016,"springfield, ma",ma,629678,1.5199276208877563,39,70000,NA
2016,"springfield, mo",mo,457881,1.5102789402008057,36,56000,NA
2016,"springfield, oh",oh,134701,1.5174622535705566,41,56500,NA
2016,"state college, pa",pa,162062,1.4768637418746948,30,64200,NA
2016,"stockton-lodi, ca",ca,732185,1.4994306564331055,34,68000,1
2016,"syracuse, ny",ny,654205,1.5107625722885132,38,68004,NA
2016,"tampa-st. petersburg-clearwater, fl",fl,3034215,1.5144691467285156,42,60300,NA
2016,"toledo, oh",oh,604883,1.5113892555236816,38,61000,NA
2016,"topeka, ks",ks,233225,1.5113677978515625,38,65100,NA
2016,"trenton, nj",nj,368028,1.5088316202163696,37,93000,NA
2016,"tucson, az",az,1017624,1.506593108177185,37,55200,NA
2016,"tuscaloosa, al",al,241758,1.5235964059829712,33,54300,NA
2016,"tyler, tx",tx,225344,1.519179344177246,36,60000,NA
2016,"urban honolulu, hi",hi,992692,1.492607831954956,37,102400,NA
2016,"utica-rome, ny",ny,292794,1.5038455724716187,41,63000,NA
2016,"vallejo-fairfield, ca",ca,439300,1.5001542568206787,37,83080,1
2016,"virginia beach-norfolk-newport news, va-nc",va,1722419,1.5095468759536743,35,71000,NA
2016,"visalia-porterville, ca",ca,460023,1.503964900970459,30,49500,1
2016,"waco, tx",tx,264960,1.510215163230896,33,53500,NA
2016,"washington-arlington-alexandria, dc-va-md-wv",dc,6139035,1.5103265047073364,36,110000,1
2016,"wausau, wi",wi,135057,1.5067933797836304,39,70000,NA
2016,"wenatchee, wa",wa,117403,1.499541163444519,38,58650,NA
2016,"wichita, ks",ks,645129,1.5064457654953003,35,65000,NA
2016,"wichita falls, tx",tx,150472,1.4750016927719116,33,51900,NA
2016,"wilmington, nc",nc,283596,1.5190691947937012,39,57000,NA
2016,"winston-salem, nc",nc,661034,1.5218632221221924,39,55000,NA
2016,"worcester, ma-ct",ma,936683,1.5026447772979736,39,90000,1
2016,"yakima, wa",wa,249691,1.5015314817428589,32,55900,NA
2016,"york-hanover, pa",pa,443777,1.5088857412338257,40,71000,NA
2016,"youngstown-warren-boardman, oh-pa",oh,544688,1.5113285779953003,43,54800,1
2016,"yuba city, ca",ca,170900,1.49880051612854,33,56800,1
2016,"yuma, az",az,207520,1.4844328165054321,34,50000,NA
2017,"akron, oh",oh,704367,1.514276146888733,39,68100,NA
2017,"albany-schenectady-troy, ny",ny,882130,1.5102653503417969,39,86300,NA
2017,"albuquerque, nm",nm,912897,1.5056869983673096,37,62100,NA
2017,"allentown-bethlehem-easton, pa-nj",pa,838081,1.5069814920425415,40,77500,NA
2017,"amarillo, tx",tx,264955,1.4928998947143555,35,60000,NA
2017,"anchorage, ak",ak,400647,1.4859811067581177,35,90900,NA
2017,"ann arbor, mi",mi,369208,1.4998594522476196,33,80600,NA
2017,"anniston-oxford-jacksonville, al",al,114664,1.5154201984405518,38,50680,NA
2017,"asheville, nc",nc,455255,1.5211410522460938,44,59100,NA
2017,"atlanta-sandy springs-roswell, ga",ga,5874249,1.5149126052856445,36,74500,NA
2017,"atlantic city-hammonton, nj",nj,266328,1.5140849351882935,42,80000,NA
2017,"auburn-opelika, al",al,161641,1.5040007829666138,31,59300,NA
2017,"augusta-richmond county, ga-sc",ga,600006,1.5112557411193848,37,61700,NA
2017,"austin-round rock, tx",tx,2115230,1.4980394840240479,34,86000,1
2017,"bakersfield, ca",ca,888988,1.4865610599517822,31,53800,1
2017,"baltimore-columbia-towson, md",md,2798587,1.516503095626831,38,91800,1
2017,"bangor, me",me,151190,1.5047980546951294,42,56800,NA
2017,"barnstable town, ma",ma,213482,1.5127413272857666,52,92000,NA
2017,"baton rouge, la",la,831182,1.5107558965682983,35,66400,NA
2017,"beaumont-port arthur, tx",tx,412616,1.4978597164154053,36,60000,NA
2017,"bellingham, wa",wa,221650,1.5033549070358276,37,70000,NA
2017,"bend-redmond, or",or,186807,1.5013829469680786,42,72000,NA
2017,"binghamton, ny",ny,241609,1.5014417171478271,40,66300,NA
2017,"birmingham-hoover, al",al,1149685,1.5180845260620117,38,62000,NA
2017,"bismarck, nd",nd,132418,1.4983328580856323,38,78900,NA
2017,"blacksburg-christiansburg-radford, va",va,182692,1.4980988502502441,34,65300,NA
2017,"bloomington, il",il,188754,1.5115089416503906,33,79520,NA
2017,"bloomington, in",in,167513,1.501420259475708,29,53960,NA
2017,"boise city, id",id,710080,1.4935740232467651,36,67000,NA
2017,"boston-cambridge-newton, ma-nh",ma,4844597,1.512430191040039,38,106000,1
2017,"bremerton-silverdale, wa",wa,266550,1.4875415563583374,39,85000,NA
2017,"bridgeport-stamford-norwalk, ct",ct,943457,1.512539029121399,40,107600,1
2017,"brownsville-harlingen, tx",tx,423181,1.5108622312545776,31,47000,NA
2017,"buffalo-cheektowaga-niagara falls, ny",ny,1129660,1.5115870237350464,40,67800,NA
2017,"burlington, nc",nc,163529,1.527930498123169,38,53000,NA
2017,"burlington-south burlington, vt",vt,218881,1.503737449645996,37,73000,NA
2017,"canton-massillon, oh",oh,399418,1.5072386264801025,41,62500,NA
2017,"cape coral-fort myers, fl",fl,739506,1.5090887546539307,47,63100,NA
2017,"champaign-urbana, il",il,239877,1.4995352029800415,29,60800,NA
2017,"charleston, wv",wv,214398,1.517174243927002,42,52000,NA
2017,"charleston-north charleston, sc",sc,775089,1.5103446245193481,37,70300,NA
2017,"charlotte-concord-gastonia, nc-sc",nc,2524863,1.5133764743804932,37,70700,NA
2017,"chattanooga, tn-ga",tn,556081,1.5153733491897583,39,63000,NA
2017,"chicago-naperville-elgin, il-in-wi",il,9520784,1.5094356536865234,37,80000,1
2017,"chico, ca",ca,229207,1.5044564008712769,37,59200,1
2017,"cincinnati, oh-ky-in",oh,2179858,1.5078136920928955,37,75000,NA
2017,"clarksville, tn-ky",tn,285691,1.4936845302581787,32,63000,NA
2017,"cleveland-elyria, oh",oh,2058549,1.516352891921997,41,67000,NA
2017,"coeur d'alene, id",id,157485,1.5058387517929077,39,61400,NA
2017,"college station-bryan, tx",tx,258825,1.4900940656661987,26,50500,NA
2017,"colorado springs, co",co,725438,1.4950062036514282,34,77000,NA
2017,"columbia, mo",mo,178523,1.5167601108551025,31,62900,NA
2017,"columbia, sc",sc,825110,1.512795329093933,36,63700,NA
2017,"columbus, oh",oh,2082475,1.508522391319275,35,75000,NA
2017,"corpus christi, tx",tx,453684,1.4952824115753174,36,62100,NA
2017,"dallas-fort worth-arlington, tx",tx,7407944,1.5068185329437256,34,76700,NA
2017,"daphne-fairhope-foley, al",al,212619,1.5055460929870605,42,65000,NA
2017,"dayton, oh",oh,803713,1.511143445968628,38,62000,NA
2017,"decatur, al",al,151888,1.4952311515808105,40,54500,NA
2017,"decatur, il",il,105533,1.5266413688659668,41,63600,NA
2017,"deltona-daytona beach-ormond beach, fl",fl,648117,1.5108354091644287,46,56100,NA
2017,"denver-aurora-lakewood, co",co,2892979,1.4981292486190796,36,90000,NA
2017,"des moines-west des moines, ia",ia,645100,1.5072243213653564,36,79200,NA
2017,"detroit-warren-dearborn, mi",mi,4321704,1.5139416456222534,39,70000,NA
2017,"dover, de",de,176445,1.5149004459381104,37,67000,NA
2017,"east stroudsburg, pa",pa,168089,1.507725477218628,43,77200,NA
2017,"eau claire, wi",wi,167436,1.4987964630126953,37,70840,NA
2017,"el centro, ca",ca,181574,1.4919077157974243,32,60000,1
2017,"elkhart-goshen, in",in,204310,1.5093004703521729,35,65800,NA
2017,"el paso, tx",tx,845145,1.5064151287078857,32,51000,NA
2017,"erie, pa",pa,273892,1.5040475130081177,39,65600,1
2017,"eugene, or",or,375617,1.5050228834152222,39,62900,NA
2017,"fayetteville, nc",nc,385380,1.4989913702011108,31,52200,NA
2017,"fayetteville-springdale-rogers, ar-mo",ar,538412,1.4987374544143677,33,67200,NA
2017,"flagstaff, az",az,141107,1.5039492845535278,31,66000,NA
2017,"flint, mi",mi,407673,1.4922542572021484,35,27000,NA
